,qinst,qinst_ac,qr,qsim,qsim_ac
252,0.25651504939790976,49.6098177999324,90.55116659754734,0.263449155958368,52.31645233944458
253,0.2289519405518018,46.09510964723113,89.40421738973846,0.24413978909331402,47.598057530373865
254,0.20075238764297548,42.59783902642283,87.94589835899652,0.21437357581755995,44.45343381466392
255,0.18474373215572326,38.3235883197856,86.10645348736689,0.19170325680511416,40.497775771626316
256,0.17883838354495782,34.88161069348385,83.91326098892199,0.18117533783207132,36.48161318631398
257,0.20975957550682325,33.225142291256496,81.44915492800044,0.19082246141237247,33.90419061101196
258,0.2319660177606329,31.4616042620598,78.83397562812375,0.223083534722769,32.42969706015448
259,0.214921902304013,30.34629183372611,76.06830336413199,0.22654547658001226,30.775923726815687
260,0.18939132524586288,29.07887500844876,73.1195494772539,0.20181545097135664,29.80576688141641
261,0.1686867438090441,33.18927913145156,69.99974144046301,0.1786839819595227,30.465751322574715
262,0.36714736387496383,86.62618899895524,67.04845948695656,0.24595005125979905,53.5399012862021
263,0.6813736633224998,149.954521468999,65.32313122256868,0.521063341701701,121.35373149351183
264,0.703069168646987,175.40144321956706,65.44643992164919,0.7229587765677692,165.00677743352804
265,0.8017828583061896,174.24784008483283,67.1684356782831,0.7327948195301864,177.72116412359486
266,0.6450101411781157,147.96207074769353,70.12721332059165,0.7567406474805994,162.48968685849036
267,0.4555575614529639,131.2292118716101,72.95932878466748,0.5407101976973695,137.54643408691055
268,0.34900477522078827,108.78999970047454,75.27249523762052,0.3976153335274056,121.56015451609596
269,0.28273938249215474,88.11575310708362,76.90591144665449,0.3136097080107814,97.45845124322376
270,0.4541076686633736,76.15283049703041,78.18536802465158,0.34533002740348057,81.60901294152677
271,1.2139144437929676,74.41436804473467,80.3638671362127,0.7835769661001646,74.22147900943507
272,0.9870018414751212,87.55565891009715,84.04172801696632,1.2194400087194093,80.18674942385377
273,0.5977314388095473,78.58934928027443,86.8953473920555,0.7628187591853517,85.78176426853999
274,0.42325312265082016,68.9508149450142,88.81726364914195,0.5002336774622702,72.55694096704609
275,0.3280624365174598,64.26204399339146,89.60538715560446,0.37162061681077146,66.58965558831528
276,0.26783254063384365,58.44080517043498,89.68057662243076,0.29597969151315234,61.471047215319174
